creates_hidden_file,Ransomware appends_extension,antivm_queries_computername,network service communication,create service,Generate Crypto Key,Create_exe,Network tor,antivm_memory_available,Peid Packer,Persistance autorun,mov_count,transfer_count,arithmetic_count,call_count,compare_count,avg_betweenness_centrality,avg_closeness_centrality,avg_degree_centrality,avg_eigenvector_centrality,avg_pagerank,avg_katz_centrality,avg_clustering_coefficient,label
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,48,178,7,54,20,0.0686388040822884,0.208728188243041,0.334650563928636,0.182523749963634,0.153683487617329,0.339802256738199,0.135035520325842,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0737407717012258,0.254876471850922,0.443942128119964,0.265393167213745,0.21380805910881,0.41797078070827,0.0843320685974194,1
1,1,1,0,0,1,1,1,0,1,1,249,268,21,174,54,0.0646503598619926,0.224191280931723,0.403422879533463,0.269346392386063,0.209040021444463,0.407608504597893,0.088624794498461,1
1,1,1,0,0,1,1,1,0,1,1,45,179,7,53,19,0.0666227973521865,0.22697980889388,0.384175836984173,0.214691396011513,0.179522588702143,0.37552130408697,0.0966513064077176,1
1,1,1,0,0,1,1,1,0,1,1,48,179,7,57,20,0.0693001496971029,0.259305666605132,0.442337442404514,0.262227713334951,0.202553798288825,0.412544673078481,0.0989242802888447,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,48,207,7,64,17,0.0486190809914982,0.210762689039487,0.489593712782601,0.363525981532439,0.29829679972068,0.463050480322254,0.0938205959777871,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,47,168,7,53,20,0.0631389120964895,0.243498112484276,0.413243101301393,0.22971370695382,0.183954352876495,0.384202618016811,0.156185855530721,1
1,1,1,0,0,1,1,1,0,1,1,47,173,7,52,14,0.0761840791470269,0.250956986876228,0.428782546453424,0.248975761646232,0.203751407504267,0.405861992065243,0.100353975215817,1
1,1,1,0,0,1,1,1,0,1,1,42,175,7,51,16,0.061971095981119,0.235541846332335,0.445642269571578,0.271406514272998,0.231138320457205,0.423277722028343,0.0825274264100086,1
1,1,1,0,0,1,1,1,0,1,1,45,179,7,53,19,0.0666227973521865,0.22697980889388,0.384175836984173,0.214691396011513,0.179522588702143,0.37552130408697,0.0966513064077176,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,48,179,7,53,14,0.0767929500264865,0.242778862303588,0.408535006810812,0.231968628355624,0.195220574881363,0.391630715515,0.110819076232069,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0807487769235168,0.266717159455498,0.461546745724581,0.263947282087514,0.219796515097266,0.426113702923158,0.0973863643898104,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,40,165,7,46,13,0.0664631287092971,0.243217546561044,0.42059695477479,0.260773340684443,0.203618248919,0.408263952949977,0.0880927039056738,1
1,1,1,0,0,1,1,1,0,1,1,42,180,7,52,16,0.059377331617177,0.259271427815593,0.454376399879602,0.24683758194668,0.214085453917073,0.413887417211915,0.0910101059080607,1
1,1,1,0,0,1,1,1,0,1,1,43,179,7,52,17,0.0605514933468727,0.2339638527023,0.439250283753545,0.266429726184954,0.226454809012305,0.419406051021896,0.0835085897525083,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,49,182,7,55,21,0.0670915846869529,0.208149182791318,0.332384434019903,0.181126724929848,0.151894038030085,0.338971212641854,0.134201002981647,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0713990194521802,0.251989269707305,0.435884152599359,0.258899317570066,0.208634965512955,0.413284424032795,0.0854987927520822,1
1,1,1,0,0,1,1,1,0,1,1,250,272,21,175,55,0.0642500944125609,0.223881533231343,0.40213272658189,0.26793154384826,0.208011341996873,0.406733621854968,0.088826447380551,1
1,1,1,0,0,1,1,1,0,1,1,46,183,7,54,20,0.0651427781811877,0.225792416087129,0.380258864640256,0.212185141803662,0.176871835745405,0.373499625078999,0.0970962628607937,1
1,1,1,0,0,1,1,1,0,1,1,49,183,7,58,21,0.0677308854479402,0.257040745208006,0.436481749879919,0.257603956052217,0.199135338345864,0.409288881770793,0.0992934709458832,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,49,211,7,65,18,0.0479001616733901,0.209532440548996,0.4805160265523,0.357438687271207,0.291484148748504,0.456986765115256,0.0944162865100309,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,48,172,7,54,21,0.0617279917559975,0.241700178422451,0.408188741486402,0.226205559635021,0.181059375191098,0.381811870286846,0.154593239822765,1
1,1,1,0,0,1,1,1,0,1,1,48,177,7,53,15,0.0739356684418267,0.248473696785192,0.422027718128976,0.244113682661578,0.19942843219159,0.402070697972851,0.100755892915158,1
1,1,1,0,0,1,1,1,0,1,1,43,179,7,52,17,0.0605514933468727,0.2339638527023,0.439250283753545,0.266429726184954,0.226454809012305,0.419406051021896,0.0835085897525083,1
1,1,1,0,0,1,1,1,0,1,1,46,183,7,54,20,0.0651427781811877,0.225792416087129,0.380258864640256,0.212185141803662,0.176871835745405,0.373499625078999,0.0970962628607937,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,49,183,7,54,15,0.0745191697013088,0.240636327403078,0.402623825971472,0.22787960088418,0.191253050927973,0.38843239127886797,0.110784948055733,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0780884789825488,0.263291744238946,0.452688560312858,0.257850419182331,0.214351218956482,0.421057213419734,0.0979597114630009,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
1,1,1,0,0,1,1,1,0,1,1,41,169,7,47,14,0.0644521784144301,0.240860295566967,0.413600123497148,0.254835174849413,0.198908328513591,0.404018815718061,0.0890884900917795,1
0,0,0,1,1,0,0,1,0,1,1,25,69,3,17,7,0.0468253968253968,0.396286633340204,0.727857142857142,0.341533978504584,0.313015873015872,0.537326212554787,0.154722222222222,1
0,0,0,1,1,0,0,1,0,1,1,26,68,3,17,8,0.0459318459318459,0.329517936876525,0.678138528138528,0.36405325926219,0.336075036075036,0.538547700923801,0.149646464646464,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,71,3,20,12,0.0651554258671747,0.232378131445661,0.349551880999844,0.139974029059721,0.13031413031413,0.323964159746821,0.246614866614866,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.0376441102756892,0.344789390503676,0.616190476190476,0.29888249355813,0.244761904761904,0.464277807862024,0.248386243386243,1
0,0,0,1,1,0,0,1,0,1,1,233,161,17,140,46,0.0603141606237326,0.222658081382703,0.404630997595905,0.272756404584777,0.209222213729523,0.407663974780113,0.0970903969180667,1
0,0,0,1,1,0,0,1,0,1,1,29,72,3,19,11,0.0491200610213159,0.324492825124452,0.568923893294602,0.26060418921473,0.231368485315853,0.444080770693516,0.18900630315104,1
0,0,0,1,1,0,0,1,0,1,1,32,72,3,23,12,0.0458306807571513,0.292949912466025,0.49974957962574,0.27686732779263,0.196245421245421,0.419925901630604,0.17050468050468,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,100,3,30,9,0.0336884861834779,0.281502500928289,0.745344868409883,0.47611598894782,0.446466656838173,0.613426081151219,0.156476976755614,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,31,61,3,19,12,0.0557465913715913,0.300274018850342,0.506391247641247,0.282804562373962,0.187928853553853,0.403139601481771,0.25647093068968,1
0,0,0,1,1,0,0,1,0,1,1,31,66,3,18,6,0.0463097478780708,0.293975738185848,0.507663413191363,0.241954708717321,0.195566893424036,0.405004724208703,0.235988095238095,1
0,0,0,1,1,0,0,1,0,1,1,26,68,3,17,8,0.0459318459318459,0.329517936876525,0.678138528138528,0.36405325926219,0.336075036075036,0.538547700923801,0.149646464646464,1
0,0,0,1,1,0,0,1,0,1,1,29,72,3,19,11,0.0491200610213159,0.324492825124452,0.568923893294602,0.26060418921473,0.231368485315853,0.444080770693516,0.18900630315104,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.0552420266352154,0.281475622017711,0.466123642439431,0.236594448105258,0.189891395154552,0.403197134413515,0.188517126148705,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.0604365079365079,0.317324494949495,0.54047619047619,0.244109687591563,0.182460317460317,0.415595070840769,0.294861111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,72,3,19,6,0.0583550086701347,0.314543904496832,0.527050820328131,0.225041315402538,0.201232159530478,0.417611674459047,0.273631535947712,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,58,3,12,5,0.055079365079365,0.375509018759018,0.669047619047619,0.306785844144164,0.257460317460317,0.486317706807522,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,25,66,2,14,7,0.0634920634920634,0.385175522229093,0.694523809523809,0.323027601560505,0.296349206349206,0.524368501878017,0.154722222222222,1
0,0,0,1,1,0,0,1,0,1,1,26,65,2,14,8,0.061083361083361,0.319416926775515,0.647835497835497,0.347397520012518,0.32092352092352,0.52676796394492,0.149646464646464,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,68,2,17,12,0.0779759386876876,0.223831122898652,0.323910855358819,0.126094246351661,0.117493617493617,0.31399668999546,0.246614866614866,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0709774436090225,0.322567168281454,0.549523809523809,0.25724314543395,0.211428571428571,0.438362386508485,0.248386243386243,1
0,0,0,1,1,0,0,1,0,1,1,233,158,16,137,46,0.0621868197997626,0.221409641932017,0.400885679243845,0.270505629010497,0.207349554553493,0.406208052232162,0.0970903969180667,1
0,0,0,1,1,0,0,1,0,1,1,29,69,2,16,11,0.0619405738418288,0.315945816577443,0.543282867653577,0.24672440650667,0.21854797249534,0.434113300942155,0.18900630315104,1
0,0,0,1,1,0,0,1,0,1,1,32,69,2,20,12,0.0586511935776641,0.284402903919016,0.474108553984714,0.260211588542958,0.183424908424908,0.409958431879243,0.17050468050468,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,97,2,27,9,0.0434924077521054,0.274966553215871,0.725737025272629,0.465706151916775,0.436662735269546,0.605803898400178,0.156476976755614,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,31,58,2,16,12,0.0696354802604802,0.291014759591083,0.478613469863469,0.259010649160146,0.174039964664964,0.392341509251129,0.25647093068968,1
0,0,0,1,1,0,0,1,0,1,1,31,63,2,15,6,0.0701192716875946,0.278102722312832,0.460044365572315,0.214195143301202,0.171757369614512,0.386493708956175,0.235988095238095,1
0,0,0,1,1,0,0,1,0,1,1,26,65,2,14,8,0.061083361083361,0.319416926775515,0.647835497835497,0.347397520012518,0.32092352092352,0.52676796394492,0.149646464646464,1
0,0,0,1,1,0,0,1,0,1,1,29,69,2,16,11,0.0619405738418288,0.315945816577443,0.543282867653577,0.24672440650667,0.21854797249534,0.434113300942155,0.18900630315104,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0885753599685488,0.259253399795489,0.399456975772765,0.194955099981078,0.156558061821219,0.377281713059976,0.188517126148705,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.059047619047619,0.31173587061087,0.53015873015873,0.237165323585731,0.179682539682539,0.411575664079803,0.292777777777777,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
0,0,0,1,1,0,0,1,0,1,1,32,69,2,16,6,0.0821645324796585,0.298670888623816,0.479431772709083,0.197281749986418,0.177422635720955,0.399100659206519,0.273631535947712,1
0,0,0,1,1,0,0,1,0,1,1,24,55,2,9,5,0.0884126984126984,0.353286796536796,0.602380952380952,0.265146496019985,0.224126984126984,0.460402285453982,0.276111111111111,1
